,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration,Work duration,Prov_ab,Employment Rate,Pct house over 30,region,Income
331,15982,1,3,1,1,3,1,600,450,MB,61.7,11.4,Prairies,68147.0
332,15998,1,4,6,2,0,2,530,485,MB,61.7,11.4,Prairies,68147.0
333,16035,1,4,1,1,1,1,510,0,MB,61.7,11.4,Prairies,68147.0
334,16041,1,6,1,2,0,1,495,0,MB,61.7,11.4,Prairies,68147.0
335,16042,1,2,6,1,0,2,240,0,MB,61.7,11.4,Prairies,68147.0
336,16064,1,5,1,2,0,2,570,0,MB,61.7,11.4,Prairies,68147.0
337,16070,2,5,2,1,0,4,420,330,MB,61.7,11.4,Prairies,68147.0
338,16102,1,5,6,2,0,1,565,290,MB,61.7,11.4,Prairies,68147.0
339,16104,2,3,1,2,3,1,180,555,MB,61.7,11.4,Prairies,68147.0
340,16110,2,3,1,2,3,2,465,60,MB,61.7,11.4,Prairies,68147.0
341,16132,1,7,1,1,0,4,480,0,MB,61.7,11.4,Prairies,68147.0
342,16146,1,1,6,2,0,2,720,0,MB,61.7,11.4,Prairies,68147.0
343,16149,1,3,6,2,0,3,510,0,MB,61.7,11.4,Prairies,68147.0
344,16156,2,4,5,1,0,3,485,555,MB,61.7,11.4,Prairies,68147.0
345,16166,1,6,6,1,0,6,600,0,MB,61.7,11.4,Prairies,68147.0
346,16188,1,7,3,2,0,3,570,0,MB,61.7,11.4,Prairies,68147.0
347,16191,1,4,6,2,0,2,455,465,MB,61.7,11.4,Prairies,68147.0
348,16237,2,5,5,2,0,2,330,0,MB,61.7,11.4,Prairies,68147.0
349,16255,1,2,2,1,2,3,300,0,MB,61.7,11.4,Prairies,68147.0
350,16356,2,6,1,1,0,1,490,0,MB,61.7,11.4,Prairies,68147.0
351,16362,1,4,1,1,1,2,360,720,MB,61.7,11.4,Prairies,68147.0
352,16364,1,4,1,2,0,1,505,755,MB,61.7,11.4,Prairies,68147.0
353,16372,1,6,1,2,0,3,540,0,MB,61.7,11.4,Prairies,68147.0
354,16374,1,6,1,2,0,2,630,0,MB,61.7,11.4,Prairies,68147.0
355,16377,1,7,6,2,0,4,465,545,MB,61.7,11.4,Prairies,68147.0
356,16390,2,4,1,1,1,2,240,645,MB,61.7,11.4,Prairies,68147.0
357,16419,2,4,6,1,0,1,660,0,MB,61.7,11.4,Prairies,68147.0
358,16446,2,3,6,1,0,3,300,1010,MB,61.7,11.4,Prairies,68147.0
359,16527,1,5,1,1,0,4,585,0,MB,61.7,11.4,Prairies,68147.0
360,16534,1,2,1,1,3,2,630,0,MB,61.7,11.4,Prairies,68147.0
361,16543,1,2,1,2,1,2,600,0,MB,61.7,11.4,Prairies,68147.0
362,16553,1,4,1,1,0,1,410,480,MB,61.7,11.4,Prairies,68147.0
363,16555,2,1,6,2,2,1,650,490,MB,61.7,11.4,Prairies,68147.0
364,16579,2,4,6,2,0,2,480,0,MB,61.7,11.4,Prairies,68147.0
365,16592,2,2,6,2,0,1,660,0,MB,61.7,11.4,Prairies,68147.0
366,16628,1,1,6,2,0,2,600,0,MB,61.7,11.4,Prairies,68147.0
367,16631,1,2,1,1,3,3,420,0,MB,61.7,11.4,Prairies,68147.0
368,16634,1,6,1,1,0,3,390,240,MB,61.7,11.4,Prairies,68147.0
369,16667,1,1,6,2,1,2,710,0,MB,61.7,11.4,Prairies,68147.0
370,16676,2,1,6,1,0,1,480,640,MB,61.7,11.4,Prairies,68147.0
371,16687,1,5,1,1,0,3,420,480,MB,61.7,11.4,Prairies,68147.0
372,16756,2,3,1,1,3,1,300,0,MB,61.7,11.4,Prairies,68147.0
373,16790,1,2,6,1,0,6,470,480,MB,61.7,11.4,Prairies,68147.0
374,16810,1,5,2,2,0,3,420,375,MB,61.7,11.4,Prairies,68147.0
375,16811,2,7,1,1,0,6,560,0,MB,61.7,11.4,Prairies,68147.0
376,16832,1,2,6,2,1,1,510,475,MB,61.7,11.4,Prairies,68147.0
377,16874,1,4,1,1,1,1,1380,0,MB,61.7,11.4,Prairies,68147.0
378,16893,1,2,1,1,1,1,440,810,MB,61.7,11.4,Prairies,68147.0
379,16918,2,5,1,2,0,2,565,0,MB,61.7,11.4,Prairies,68147.0
380,16922,1,2,1,2,2,2,540,0,MB,61.7,11.4,Prairies,68147.0
381,16949,1,3,1,2,2,3,525,0,MB,61.7,11.4,Prairies,68147.0
382,16962,1,5,6,2,0,1,525,465,MB,61.7,11.4,Prairies,68147.0
383,16967,1,5,1,2,0,1,1290,0,MB,61.7,11.4,Prairies,68147.0
384,16971,2,5,1,2,0,2,540,0,MB,61.7,11.4,Prairies,68147.0
385,16972,2,3,6,2,0,5,590,0,MB,61.7,11.4,Prairies,68147.0
386,17016,2,5,1,2,0,2,540,390,MB,61.7,11.4,Prairies,68147.0
387,17017,1,5,6,1,0,1,940,0,MB,61.7,11.4,Prairies,68147.0
388,17024,2,7,3,2,0,6,810,0,MB,61.7,11.4,Prairies,68147.0
389,17035,1,5,3,2,0,1,405,584,MB,61.7,11.4,Prairies,68147.0
390,17036,1,4,6,2,0,2,600,0,MB,61.7,11.4,Prairies,68147.0
391,17120,1,4,1,1,2,2,465,0,MB,61.7,11.4,Prairies,68147.0
392,17127,1,7,5,2,0,1,470,0,MB,61.7,11.4,Prairies,68147.0
393,17131,1,6,3,2,0,4,510,0,MB,61.7,11.4,Prairies,68147.0
394,17147,1,6,5,2,0,5,570,0,MB,61.7,11.4,Prairies,68147.0
395,17150,1,6,5,2,0,3,420,0,MB,61.7,11.4,Prairies,68147.0
396,17153,1,2,1,1,3,1,360,750,MB,61.7,11.4,Prairies,68147.0
397,17175,2,2,1,2,0,1,540,525,MB,61.7,11.4,Prairies,68147.0
398,17177,1,4,1,2,0,2,475,420,MB,61.7,11.4,Prairies,68147.0
399,17183,1,7,1,2,0,3,435,0,MB,61.7,11.4,Prairies,68147.0
400,17202,1,5,1,2,0,4,660,0,MB,61.7,11.4,Prairies,68147.0
401,17209,2,7,3,2,0,97,550,0,MB,61.7,11.4,Prairies,68147.0
402,17240,2,4,1,2,0,2,465,270,MB,61.7,11.4,Prairies,68147.0
403,17243,1,2,1,2,2,2,660,0,MB,61.7,11.4,Prairies,68147.0
404,17298,2,6,1,1,0,3,480,0,MB,61.7,11.4,Prairies,68147.0
405,17337,1,5,5,1,0,2,420,0,MB,61.7,11.4,Prairies,68147.0
406,17355,1,2,1,1,0,3,430,520,MB,61.7,11.4,Prairies,68147.0
407,17367,1,2,6,1,0,1,495,495,MB,61.7,11.4,Prairies,68147.0
408,17375,1,7,3,2,0,5,450,0,MB,61.7,11.4,Prairies,68147.0
409,17431,1,1,6,2,0,3,500,260,MB,61.7,11.4,Prairies,68147.0
410,17465,2,3,1,2,3,1,440,0,MB,61.7,11.4,Prairies,68147.0
411,17471,1,7,1,2,0,3,405,0,MB,61.7,11.4,Prairies,68147.0
412,17479,1,6,1,2,0,6,451,0,MB,61.7,11.4,Prairies,68147.0
413,17480,2,5,1,1,0,2,435,380,MB,61.7,11.4,Prairies,68147.0
414,17535,1,6,1,1,0,2,680,0,MB,61.7,11.4,Prairies,68147.0
415,17537,1,2,2,2,2,1,660,0,MB,61.7,11.4,Prairies,68147.0
416,17547,1,7,5,2,0,3,500,0,MB,61.7,11.4,Prairies,68147.0
417,17585,1,6,1,1,0,3,670,0,MB,61.7,11.4,Prairies,68147.0
418,17611,1,2,6,2,2,1,720,0,MB,61.7,11.4,Prairies,68147.0
419,17645,1,6,3,2,0,6,600,0,MB,61.7,11.4,Prairies,68147.0
420,17652,1,4,1,1,1,1,300,600,MB,61.7,11.4,Prairies,68147.0
421,17657,1,5,6,2,0,2,630,0,MB,61.7,11.4,Prairies,68147.0
422,17663,2,7,1,1,0,6,415,0,MB,61.7,11.4,Prairies,68147.0
423,17669,1,7,1,2,0,4,550,0,MB,61.7,11.4,Prairies,68147.0
424,17671,1,4,1,1,0,2,390,0,MB,61.7,11.4,Prairies,68147.0
425,17707,1,4,1,1,1,1,510,0,MB,61.7,11.4,Prairies,68147.0
426,17716,1,3,6,2,0,2,435,460,MB,61.7,11.4,Prairies,68147.0
427,17723,2,5,2,1,2,1,340,470,MB,61.7,11.4,Prairies,68147.0
428,17726,2,6,1,1,0,6,480,0,MB,61.7,11.4,Prairies,68147.0
429,17728,1,5,1,2,0,4,540,0,MB,61.7,11.4,Prairies,68147.0
430,17756,1,1,6,2,0,2,720,0,MB,61.7,11.4,Prairies,68147.0
431,17800,1,7,1,1,0,1,510,0,MB,61.7,11.4,Prairies,68147.0
432,17806,1,4,6,1,0,6,420,600,MB,61.7,11.4,Prairies,68147.0
433,17848,2,3,6,2,1,1,525,0,MB,61.7,11.4,Prairies,68147.0
434,17884,1,2,1,1,1,1,425,520,MB,61.7,11.4,Prairies,68147.0
435,17900,1,6,1,1,0,2,335,0,MB,61.7,11.4,Prairies,68147.0
436,17918,1,5,6,1,0,3,455,0,MB,61.7,11.4,Prairies,68147.0
437,17950,1,1,6,2,0,1,570,0,MB,61.7,11.4,Prairies,68147.0
438,17951,1,5,1,1,0,3,515,0,MB,61.7,11.4,Prairies,68147.0
439,17975,1,1,6,2,0,2,770,0,MB,61.7,11.4,Prairies,68147.0
440,17988,1,2,2,1,0,3,540,420,MB,61.7,11.4,Prairies,68147.0
441,18008,2,3,2,1,0,1,585,505,MB,61.7,11.4,Prairies,68147.0
442,18053,2,1,6,2,2,2,675,0,MB,61.7,11.4,Prairies,68147.0
443,18058,1,4,1,1,1,1,575,0,MB,61.7,11.4,Prairies,68147.0
444,18060,2,5,1,2,0,3,510,0,MB,61.7,11.4,Prairies,68147.0
445,18062,2,3,1,1,3,1,510,0,MB,61.7,11.4,Prairies,68147.0
446,18066,2,7,6,1,0,2,630,0,MB,61.7,11.4,Prairies,68147.0
447,18073,2,6,5,1,0,4,570,0,MB,61.7,11.4,Prairies,68147.0
448,18109,1,4,6,2,0,1,495,0,MB,61.7,11.4,Prairies,68147.0
449,18119,1,3,4,2,2,1,420,0,MB,61.7,11.4,Prairies,68147.0
450,18125,1,3,1,2,2,2,510,0,MB,61.7,11.4,Prairies,68147.0
451,18152,1,5,6,1,0,2,420,110,MB,61.7,11.4,Prairies,68147.0
452,18154,1,6,1,2,0,2,330,445,MB,61.7,11.4,Prairies,68147.0
453,18211,2,4,1,2,0,1,500,515,MB,61.7,11.4,Prairies,68147.0
454,18264,2,2,6,2,0,2,535,530,MB,61.7,11.4,Prairies,68147.0
455,18295,1,1,6,2,0,2,535,475,MB,61.7,11.4,Prairies,68147.0
456,18324,1,3,1,2,2,1,540,0,MB,61.7,11.4,Prairies,68147.0
457,18342,1,5,6,1,0,6,300,0,MB,61.7,11.4,Prairies,68147.0
458,18347,1,6,1,2,0,6,630,0,MB,61.7,11.4,Prairies,68147.0
459,18375,1,3,1,1,0,2,360,505,MB,61.7,11.4,Prairies,68147.0
460,18381,1,4,1,2,0,6,390,0,MB,61.7,11.4,Prairies,68147.0
461,18410,1,6,1,2,0,5,580,0,MB,61.7,11.4,Prairies,68147.0
462,18451,1,3,6,1,0,2,540,0,MB,61.7,11.4,Prairies,68147.0
463,18482,1,1,6,1,0,1,390,420,MB,61.7,11.4,Prairies,68147.0
464,18516,1,5,1,2,0,5,400,0,MB,61.7,11.4,Prairies,68147.0
465,18525,1,3,1,1,1,1,660,0,MB,61.7,11.4,Prairies,68147.0
466,18547,1,4,1,1,2,2,480,510,MB,61.7,11.4,Prairies,68147.0
467,18554,2,7,3,2,0,6,500,0,MB,61.7,11.4,Prairies,68147.0
468,18563,1,2,1,2,0,2,445,595,MB,61.7,11.4,Prairies,68147.0
469,18593,2,5,1,2,0,3,695,0,MB,61.7,11.4,Prairies,68147.0
470,18639,1,7,3,1,0,6,780,0,MB,61.7,11.4,Prairies,68147.0
471,18649,1,2,1,1,1,3,420,480,MB,61.7,11.4,Prairies,68147.0
472,18667,1,1,6,2,1,4,870,0,MB,61.7,11.4,Prairies,68147.0
473,18669,1,4,1,1,0,6,630,585,MB,61.7,11.4,Prairies,68147.0
474,18729,1,3,1,1,0,1,315,900,MB,61.7,11.4,Prairies,68147.0
475,18738,2,5,1,2,0,2,680,0,MB,61.7,11.4,Prairies,68147.0
476,18740,1,3,1,2,2,1,620,0,MB,61.7,11.4,Prairies,68147.0
477,18744,1,7,3,2,0,5,735,0,MB,61.7,11.4,Prairies,68147.0
478,18747,1,6,3,2,0,6,510,0,MB,61.7,11.4,Prairies,68147.0
479,18751,1,2,6,2,0,1,640,180,MB,61.7,11.4,Prairies,68147.0
480,18790,1,6,1,1,0,6,390,0,MB,61.7,11.4,Prairies,68147.0
481,18803,1,5,5,1,0,3,540,0,MB,61.7,11.4,Prairies,68147.0
482,18806,1,2,6,2,0,2,480,510,MB,61.7,11.4,Prairies,68147.0
483,18843,1,7,1,2,0,6,690,0,MB,61.7,11.4,Prairies,68147.0
484,18907,2,2,1,2,0,2,495,495,MB,61.7,11.4,Prairies,68147.0
485,18917,2,3,1,1,0,1,330,540,MB,61.7,11.4,Prairies,68147.0
486,18954,1,6,5,2,0,3,600,140,MB,61.7,11.4,Prairies,68147.0
487,18998,2,1,1,1,2,97,450,870,MB,61.7,11.4,Prairies,68147.0
488,19023,1,6,1,1,0,6,790,0,MB,61.7,11.4,Prairies,68147.0
489,19026,2,5,1,2,0,2,360,90,MB,61.7,11.4,Prairies,68147.0
490,19044,1,4,1,1,0,6,435,510,MB,61.7,11.4,Prairies,68147.0
491,19047,1,1,6,2,0,3,555,0,MB,61.7,11.4,Prairies,68147.0
492,19068,1,2,2,1,0,3,285,645,MB,61.7,11.4,Prairies,68147.0
493,19092,1,3,1,1,0,1,600,0,MB,61.7,11.4,Prairies,68147.0
494,19096,1,3,2,2,0,1,480,0,MB,61.7,11.4,Prairies,68147.0
495,19099,2,3,1,2,3,2,315,600,MB,61.7,11.4,Prairies,68147.0
496,19109,1,5,2,1,0,1,345,270,MB,61.7,11.4,Prairies,68147.0
497,19128,1,1,2,2,0,3,495,0,MB,61.7,11.4,Prairies,68147.0
498,19175,1,3,1,1,2,1,445,660,MB,61.7,11.4,Prairies,68147.0
499,19200,2,5,3,2,0,2,375,375,MB,61.7,11.4,Prairies,68147.0
500,19221,1,3,1,2,2,1,500,425,MB,61.7,11.4,Prairies,68147.0
501,19228,1,5,5,2,0,3,210,0,MB,61.7,11.4,Prairies,68147.0
502,19270,2,5,1,2,0,1,465,510,MB,61.7,11.4,Prairies,68147.0
503,19292,2,2,1,2,0,4,675,0,MB,61.7,11.4,Prairies,68147.0
504,19309,1,2,2,2,2,1,665,440,MB,61.7,11.4,Prairies,68147.0
505,19334,1,6,3,2,0,6,525,0,MB,61.7,11.4,Prairies,68147.0
506,19337,1,4,1,2,0,2,450,530,MB,61.7,11.4,Prairies,68147.0
507,19360,2,3,6,1,0,1,410,275,MB,61.7,11.4,Prairies,68147.0
508,19394,2,2,6,2,0,2,625,0,MB,61.7,11.4,Prairies,68147.0
509,19404,2,2,2,2,3,1,500,450,MB,61.7,11.4,Prairies,68147.0
510,19415,1,1,6,1,0,2,570,0,MB,61.7,11.4,Prairies,68147.0
511,19420,1,3,1,2,1,1,510,380,MB,61.7,11.4,Prairies,68147.0
512,19440,2,6,5,2,0,6,675,0,MB,61.7,11.4,Prairies,68147.0
513,19455,1,2,1,2,3,1,375,480,MB,61.7,11.4,Prairies,68147.0
514,19491,1,1,6,2,2,2,585,0,MB,61.7,11.4,Prairies,68147.0
515,19526,2,6,3,2,0,3,300,0,MB,61.7,11.4,Prairies,68147.0
516,19558,1,4,1,2,0,5,360,0,MB,61.7,11.4,Prairies,68147.0
517,19568,1,3,1,1,3,2,120,1000,MB,61.7,11.4,Prairies,68147.0
518,19610,1,1,6,2,0,2,535,460,MB,61.7,11.4,Prairies,68147.0
519,19615,1,2,1,2,2,1,540,0,MB,61.7,11.4,Prairies,68147.0
520,19626,1,2,1,2,1,3,540,0,MB,61.7,11.4,Prairies,68147.0
521,19644,1,3,1,1,1,3,525,0,MB,61.7,11.4,Prairies,68147.0
522,19698,1,6,1,1,0,1,620,300,MB,61.7,11.4,Prairies,68147.0
523,19709,2,1,6,1,0,6,420,560,MB,61.7,11.4,Prairies,68147.0
524,19717,1,6,1,1,0,4,540,0,MB,61.7,11.4,Prairies,68147.0
525,19722,2,5,3,1,0,4,450,0,MB,61.7,11.4,Prairies,68147.0
526,19744,2,1,6,1,3,3,540,0,MB,61.7,11.4,Prairies,68147.0
527,19745,1,5,1,1,0,2,470,0,MB,61.7,11.4,Prairies,68147.0
528,19807,1,4,6,1,0,6,780,0,MB,61.7,11.4,Prairies,68147.0
529,19811,1,6,3,2,0,6,530,0,MB,61.7,11.4,Prairies,68147.0
530,19814,1,3,6,1,0,6,240,0,MB,61.7,11.4,Prairies,68147.0
531,19817,1,4,1,2,1,1,380,530,MB,61.7,11.4,Prairies,68147.0
532,19826,2,7,5,2,0,5,495,0,MB,61.7,11.4,Prairies,68147.0
533,19828,1,2,1,2,0,1,540,450,MB,61.7,11.4,Prairies,68147.0
534,19833,1,5,1,1,0,2,395,745,MB,61.7,11.4,Prairies,68147.0
535,19863,1,2,1,1,0,2,285,565,MB,61.7,11.4,Prairies,68147.0
536,19884,1,4,5,1,0,4,570,0,MB,61.7,11.4,Prairies,68147.0
537,19895,1,5,5,2,0,3,600,0,MB,61.7,11.4,Prairies,68147.0
538,19914,1,7,5,2,0,1,510,0,MB,61.7,11.4,Prairies,68147.0
539,19962,1,1,6,2,0,2,330,0,MB,61.7,11.4,Prairies,68147.0
540,19963,2,2,6,2,0,3,720,0,MB,61.7,11.4,Prairies,68147.0
541,19998,1,6,3,2,0,1,285,0,MB,61.7,11.4,Prairies,68147.0
542,20018,2,6,1,1,0,2,480,590,MB,61.7,11.4,Prairies,68147.0
543,20067,1,5,1,1,0,1,450,840,MB,61.7,11.4,Prairies,68147.0
544,20081,2,7,3,2,0,6,540,0,MB,61.7,11.4,Prairies,68147.0
545,20106,1,2,1,1,1,1,480,0,MB,61.7,11.4,Prairies,68147.0
546,20142,1,5,1,1,0,3,390,470,MB,61.7,11.4,Prairies,68147.0
547,20143,2,2,6,1,0,3,510,460,MB,61.7,11.4,Prairies,68147.0
548,20146,2,2,6,2,1,2,570,450,MB,61.7,11.4,Prairies,68147.0
549,20159,2,3,5,2,1,1,520,470,MB,61.7,11.4,Prairies,68147.0
550,20184,1,4,1,1,0,2,480,510,MB,61.7,11.4,Prairies,68147.0
551,20196,1,5,1,1,0,4,880,0,MB,61.7,11.4,Prairies,68147.0
552,20223,1,5,6,1,0,1,420,690,MB,61.7,11.4,Prairies,68147.0
553,20253,1,6,1,2,0,3,500,0,MB,61.7,11.4,Prairies,68147.0
554,20266,1,6,1,1,0,3,600,0,MB,61.7,11.4,Prairies,68147.0
555,20275,1,5,5,2,0,1,450,520,MB,61.7,11.4,Prairies,68147.0
556,20278,1,5,6,2,0,5,570,0,MB,61.7,11.4,Prairies,68147.0
557,20325,1,4,2,2,0,1,450,600,MB,61.7,11.4,Prairies,68147.0
558,20326,1,7,3,2,0,6,540,0,MB,61.7,11.4,Prairies,68147.0
559,20359,1,2,1,1,1,3,415,555,MB,61.7,11.4,Prairies,68147.0
560,20360,1,7,3,1,0,6,600,0,MB,61.7,11.4,Prairies,68147.0
561,20421,2,5,1,1,0,1,360,330,MB,61.7,11.4,Prairies,68147.0
562,20424,1,2,1,2,1,2,565,465,MB,61.7,11.4,Prairies,68147.0
563,20425,1,1,6,1,0,2,585,0,MB,61.7,11.4,Prairies,68147.0
564,20431,1,5,5,1,0,2,510,360,MB,61.7,11.4,Prairies,68147.0
565,20442,1,4,1,2,0,2,450,0,MB,61.7,11.4,Prairies,68147.0
566,20454,1,6,1,1,0,3,805,0,MB,61.7,11.4,Prairies,68147.0
567,20463,2,5,3,1,0,6,540,0,MB,61.7,11.4,Prairies,68147.0
568,20493,1,4,6,2,0,2,780,0,MB,61.7,11.4,Prairies,68147.0
569,20497,1,7,1,1,0,6,630,0,MB,61.7,11.4,Prairies,68147.0
570,20534,1,3,1,2,1,1,710,640,MB,61.7,11.4,Prairies,68147.0
571,20650,1,4,1,2,0,4,510,0,MB,61.7,11.4,Prairies,68147.0
572,20666,1,4,1,1,0,6,490,120,MB,61.7,11.4,Prairies,68147.0
573,20672,2,2,1,2,2,2,485,0,MB,61.7,11.4,Prairies,68147.0
574,20699,1,4,6,1,0,2,390,360,MB,61.7,11.4,Prairies,68147.0
575,20711,2,6,1,2,0,5,570,0,MB,61.7,11.4,Prairies,68147.0
576,20739,2,7,3,1,0,5,660,0,MB,61.7,11.4,Prairies,68147.0
577,20756,2,1,6,1,0,3,710,0,MB,61.7,11.4,Prairies,68147.0
578,20758,1,2,6,1,0,5,430,580,MB,61.7,11.4,Prairies,68147.0
579,20764,2,3,4,2,0,2,0,1310,MB,61.7,11.4,Prairies,68147.0
580,20787,1,1,6,1,0,2,540,305,MB,61.7,11.4,Prairies,68147.0
581,20799,1,4,6,1,0,4,480,780,MB,61.7,11.4,Prairies,68147.0
582,20829,1,6,2,1,0,5,525,0,MB,61.7,11.4,Prairies,68147.0
583,20865,1,1,6,2,0,2,490,0,MB,61.7,11.4,Prairies,68147.0
584,20971,1,4,1,2,0,2,570,0,MB,61.7,11.4,Prairies,68147.0
585,20977,2,4,2,2,0,2,570,0,MB,61.7,11.4,Prairies,68147.0
586,20978,1,7,1,1,0,5,435,0,MB,61.7,11.4,Prairies,68147.0
587,20992,1,4,6,1,0,3,600,0,MB,61.7,11.4,Prairies,68147.0
588,20998,1,4,2,2,0,1,615,300,MB,61.7,11.4,Prairies,68147.0
589,21029,1,5,4,2,0,2,600,0,MB,61.7,11.4,Prairies,68147.0
590,21041,1,7,1,1,0,6,360,0,MB,61.7,11.4,Prairies,68147.0
591,21045,1,3,1,1,0,2,540,0,MB,61.7,11.4,Prairies,68147.0
592,21047,1,3,1,1,0,1,390,310,MB,61.7,11.4,Prairies,68147.0
593,21064,2,2,6,1,0,1,480,435,MB,61.7,11.4,Prairies,68147.0
594,21076,1,3,1,2,1,1,480,0,MB,61.7,11.4,Prairies,68147.0
595,21092,2,7,2,1,0,4,485,0,MB,61.7,11.4,Prairies,68147.0
596,21096,2,5,2,2,0,1,465,510,MB,61.7,11.4,Prairies,68147.0
597,21118,1,5,1,1,0,3,465,615,MB,61.7,11.4,Prairies,68147.0
598,21122,1,1,6,2,0,2,555,255,MB,61.7,11.4,Prairies,68147.0
599,21123,1,1,6,2,1,4,655,0,MB,61.7,11.4,Prairies,68147.0
600,21134,2,4,1,1,0,3,390,0,MB,61.7,11.4,Prairies,68147.0
601,21140,2,5,1,2,0,1,660,0,MB,61.7,11.4,Prairies,68147.0
602,21155,2,1,6,1,0,3,840,0,MB,61.7,11.4,Prairies,68147.0
603,21160,2,4,6,2,0,2,450,525,MB,61.7,11.4,Prairies,68147.0
604,21165,2,5,1,2,0,6,510,0,MB,61.7,11.4,Prairies,68147.0
605,21176,1,2,6,2,2,2,840,0,MB,61.7,11.4,Prairies,68147.0
606,21215,1,5,1,1,2,3,1170,0,MB,61.7,11.4,Prairies,68147.0
607,21231,2,5,1,1,0,5,410,540,MB,61.7,11.4,Prairies,68147.0
608,21249,1,3,1,2,2,2,465,475,MB,61.7,11.4,Prairies,68147.0
609,21253,1,2,1,2,1,2,540,500,MB,61.7,11.4,Prairies,68147.0
610,21279,1,2,6,1,1,1,540,475,MB,61.7,11.4,Prairies,68147.0
611,21301,1,5,6,2,0,4,550,0,MB,61.7,11.4,Prairies,68147.0
612,21302,1,7,2,2,0,6,465,0,MB,61.7,11.4,Prairies,68147.0
613,21314,1,7,1,2,0,3,525,0,MB,61.7,11.4,Prairies,68147.0
614,21323,2,5,1,2,0,2,540,0,MB,61.7,11.4,Prairies,68147.0
615,21339,1,5,1,1,0,2,510,0,MB,61.7,11.4,Prairies,68147.0
616,21365,1,4,6,2,1,5,390,505,MB,61.7,11.4,Prairies,68147.0
617,21369,1,5,1,1,0,1,405,0,MB,61.7,11.4,Prairies,68147.0
618,21384,2,2,6,2,0,1,420,510,MB,61.7,11.4,Prairies,68147.0
619,21385,1,3,1,2,2,2,495,0,MB,61.7,11.4,Prairies,68147.0
620,21402,2,7,3,2,0,6,530,0,MB,61.7,11.4,Prairies,68147.0
621,21417,1,2,6,1,0,3,410,420,MB,61.7,11.4,Prairies,68147.0
622,21424,1,1,1,1,1,2,420,530,MB,61.7,11.4,Prairies,68147.0
623,21505,2,4,1,2,0,2,450,330,MB,61.7,11.4,Prairies,68147.0
624,21506,2,6,3,2,0,2,640,0,MB,61.7,11.4,Prairies,68147.0
625,21525,2,1,6,1,0,3,630,0,MB,61.7,11.4,Prairies,68147.0
626,21539,2,5,1,2,0,3,355,0,MB,61.7,11.4,Prairies,68147.0
627,21547,1,5,6,2,0,2,540,380,MB,61.7,11.4,Prairies,68147.0
628,21569,1,2,6,1,0,2,300,495,MB,61.7,11.4,Prairies,68147.0
629,21592,1,6,5,2,0,1,700,0,MB,61.7,11.4,Prairies,68147.0
630,21597,1,2,6,1,0,3,405,520,MB,61.7,11.4,Prairies,68147.0
631,21613,1,2,1,1,1,2,470,490,MB,61.7,11.4,Prairies,68147.0
632,21630,1,4,4,2,0,1,180,0,MB,61.7,11.4,Prairies,68147.0
633,21645,1,2,6,1,0,6,390,450,MB,61.7,11.4,Prairies,68147.0
634,21652,2,5,1,2,0,4,525,0,MB,61.7,11.4,Prairies,68147.0
635,21691,2,1,6,2,1,1,665,480,MB,61.7,11.4,Prairies,68147.0
636,21744,2,2,1,2,3,2,540,375,MB,61.7,11.4,Prairies,68147.0
637,21784,1,3,6,2,1,1,390,0,MB,61.7,11.4,Prairies,68147.0
638,21785,2,6,1,2,0,3,840,0,MB,61.7,11.4,Prairies,68147.0
639,21802,1,7,1,1,0,6,780,0,MB,61.7,11.4,Prairies,68147.0
640,21808,2,6,3,2,0,6,645,0,MB,61.7,11.4,Prairies,68147.0
641,21825,2,5,1,1,0,1,360,585,MB,61.7,11.4,Prairies,68147.0
642,21829,1,7,1,1,0,3,540,0,MB,61.7,11.4,Prairies,68147.0
643,21862,1,5,5,1,0,5,535,0,MB,61.7,11.4,Prairies,68147.0
644,21910,2,5,5,2,0,2,390,630,MB,61.7,11.4,Prairies,68147.0
645,21918,1,1,6,2,0,1,480,570,MB,61.7,11.4,Prairies,68147.0
646,21920,1,6,5,1,0,6,450,0,MB,61.7,11.4,Prairies,68147.0
647,21938,1,1,6,2,1,6,955,0,MB,61.7,11.4,Prairies,68147.0
648,21943,1,4,6,1,0,3,750,0,MB,61.7,11.4,Prairies,68147.0
649,21961,1,4,5,1,0,2,810,0,MB,61.7,11.4,Prairies,68147.0
650,21988,2,5,1,2,0,4,590,0,MB,61.7,11.4,Prairies,68147.0
651,21995,2,5,1,2,0,1,390,0,MB,61.7,11.4,Prairies,68147.0
652,22018,2,4,6,1,0,3,495,0,MB,61.7,11.4,Prairies,68147.0
653,22024,1,3,1,1,2,1,375,520,MB,61.7,11.4,Prairies,68147.0
654,22079,1,2,1,1,1,2,560,0,MB,61.7,11.4,Prairies,68147.0
655,22113,2,6,3,2,0,6,570,90,MB,61.7,11.4,Prairies,68147.0
656,22125,1,6,1,2,0,2,540,480,MB,61.7,11.4,Prairies,68147.0
657,22212,1,1,6,1,0,2,515,485,MB,61.7,11.4,Prairies,68147.0
658,22214,1,3,6,1,0,6,665,0,MB,61.7,11.4,Prairies,68147.0
659,22218,1,4,1,2,0,2,1245,0,MB,61.7,11.4,Prairies,68147.0
660,22220,1,7,1,2,0,3,480,0,MB,61.7,11.4,Prairies,68147.0
661,22262,1,1,6,1,0,3,590,380,MB,61.7,11.4,Prairies,68147.0
